##,0:0:54.65615,54079,98943.00,200.63
%%,0:0:54.65619,54083,1.00,-0.05,0.03,-0.00,11.69,18.19,-54.00,0.12,0.06,0.00,-0.60,-1.05,9.61
!!,0:0:54.65724,54188,22.99
@@,0:0:54.65753,54217,0,0
##,0:0:55.65578,55042,98944.50,200.25
%%,0:0:55.65582,55046,1.00,-0.05,0.03,-0.00,12.38,17.87,-54.75,0.31,0.06,0.06,-0.61,-1.06,9.61
!!,0:0:55.65686,55150,23.00
@@,0:0:55.65716,55180,0,0
##,0:0:56.65541,56005,98945.50,200.38
%%,0:0:56.65544,56008,1.00,-0.05,0.03,-0.00,12.38,17.06,-54.00,-0.06,0.06,0.00,-0.59,-1.08,9.67
!!,0:0:56.65651,56115,23.00
@@,0:0:56.65680,56144,0,0
##,0:0:56.66506,56970,98943.75,200.94
%%,0:0:56.66509,56973,1.00,-0.05,0.03,-0.00,12.06,18.19,-54.38,-0.12,0.06,0.06,-0.60,-1.05,9.61
!!,0:0:57.65615,57079,23.00
@@,0:0:57.65645,57109,0,0
##,0:0:57.66470,57934,98943.25,200.50
%%,0:0:57.66475,57939,1.00,-0.05,0.03,-0.00,12.38,17.87,-53.25,0.00,0.31,0.06,-0.60,-1.05,9.61
!!,0:0:58.65578,58042,23.00
@@,0:0:58.65608,58072,0,0
##,0:0:58.66433,58897,98944.50,200.50
%%,0:0:58.66437,58901,1.00,-0.05,0.03,-0.00,11.69,17.50,-54.75,0.19,0.00,0.00,-0.61,-1.05,9.63
!!,0:0:59.65540,59004,23.00
@@,0:0:59.65571,59035,0,0
##,0:0:59.66395,59859,98945.00,200.50
%%,0:0:59.66401,59865,1.00,-0.05,0.03,-0.00,11.69,17.50,-54.75,0.00,-0.12,-0.06,-0.62,-1.06,9.66
!!,0:0:59.66508,59972,23.00
@@,0:1:0.2,60002,0,0
##,0:1:0.822,60822,98941.75,200.38
%%,0:1:0.826,60826,1.00,-0.05,0.03,-0.00,13.50,17.50,-53.25,-0.19,-0.12,0.00,-0.60,-1.06,9.60
!!,0:1:0.923,60923,23.00
@@,0:1:0.951,60951,0,0
##,0:1:1.772,61772,98940.25,200.44
%%,0:1:1.776,61776,1.00,-0.05,0.03,-0.00,13.56,17.06,-54.38,0.06,0.00,0.06,-0.61,-1.04,9.63
!!,0:1:1.871,61871,23.00
@@,0:1:1.897,61897,0,0
##,0:1:2.720,62720,98945.50,200.44
%%,0:1:2.725,62725,1.00,-0.05,0.03,-0.00,12.06,17.50,-53.25,0.06,0.00,-0.06,-0.65,-1.05,9.61
!!,0:1:2.820,62820,23.01
@@,0:1:2.846,62846,0,0
##,0:1:3.669,63669,98946.75,200.63
%%,0:1:3.673,63673,1.00,-0.05,0.03,-0.00,11.69,18.56,-53.56,0.12,0.12,-0.19,-0.60,-1.03,9.66
!!,0:1:3.769,63769,23.01
@@,0:1:3.796,63796,0,0
##,0:1:4.618,64618,98947.25,200.63
%%,0:1:4.621,64621,1.00,-0.05,0.03,-0.00,11.69,17.06,-55.19,-0.06,-0.06,0.00,-0.61,-1.02,9.64
!!,0:1:4.720,64720,23.01
@@,0:1:4.747,64747,0,0
##,0:1:5.569,65569,98946.00,200.63
%%,0:1:5.573,65573,1.00,-0.05,0.03,-0.00,12.06,16.37,-53.25,0.06,0.00,0.06,-0.61,-1.04,9.62
!!,0:1:5.668,65668,23.01
@@,0:1:5.694,65694,0,0
##,0:1:6.516,66516,98950.25,200.38
%%,0:1:6.520,66520,1.00,-0.05,0.03,-0.00,12.38,16.75,-53.56,-0.12,0.06,-0.19,-0.60,-1.01,9.65
!!,0:1:6.618,66618,23.01
@@,0:1:6.646,66646,0,0
##,0:1:7.467,67467,98946.75,200.63
%%,0:1:7.471,67471,1.00,-0.05,0.03,-0.00,13.19,16.75,-53.25,-0.06,0.00,0.06,-0.56,-1.04,9.57
!!,0:1:7.567,67567,23.02
@@,0:1:7.595,67595,0,0
##,0:1:8.416,68416,98946.50,200.50
%%,0:1:8.421,68421,1.00,-0.05,0.03,-0.00,11.69,17.50,-54.38,0.00,0.00,0.00,-0.64,-1.02,9.67
!!,0:1:8.514,68514,23.02
@@,0:1:8.541,68541,0,0
##,0:1:9.363,69363,98946.50,200.44
%%,0:1:9.366,69366,1.00,-0.05,0.03,-0.00,12.06,16.37,-54.06,0.00,0.12,0.06,-0.62,-1.07,9.59
!!,0:1:9.462,69462,23.02
@@,0:1:9.488,69488,0,0
##,0:1:10.310,70310,98948.75,200.44
%%,0:1:10.316,70316,1.00,-0.05,0.03,-0.00,11.69,16.37,-54.38,0.00,-0.25,0.00,-0.60,-1.04,9.59
!!,0:1:10.414,70414,23.02
@@,0:1:10.441,70441,0,0
##,0:1:11.265,71265,98947.25,200.44
%%,0:1:11.269,71269,1.00,-0.05,0.03,-0.00,11.25,17.87,-54.38,-0.06,-0.19,-0.06,-0.58,-1.10,9.58
!!,0:1:11.372,71372,23.02
@@,0:1:11.400,71400,0,0
##,0:1:12.223,72223,98946.50,200.63
%%,0:1:12.228,72228,1.00,-0.05,0.03,-0.00,12.38,17.06,-52.88,0.06,0.12,0.00,-0.65,-1.09,9.66
!!,0:1:12.325,72325,23.03
@@,0:1:12.352,72352,0,0
##,0:1:13.176,73176,98948.50,200.50
%%,0:1:13.180,73180,1.00,-0.05,0.03,-0.00,13.19,18.19,-53.25,-0.06,-0.06,0.00,-0.61,-1.08,9.62
!!,0:1:13.281,73281,23.03
@@,0:1:13.309,73309,0,0
##,0:1:14.132,74132,98947.00,200.44
%%,0:1:14.136,74136,1.00,-0.05,0.03,-0.00,11.69,17.87,-53.56,-0.12,0.06,0.00,-0.57,-1.06,9.64
!!,0:1:14.235,74235,23.03
@@,0:1:14.263,74263,0,0
##,0:1:15.86,75086,98949.50,200.38
%%,0:1:15.89,75089,1.00,-0.05,0.03,-0.00,12.38,18.19,-54.75,-0.06,-0.12,0.00,-0.61,-1.06,9.59
!!,0:1:15.189,75189,23.03
@@,0:1:15.216,75216,0,0
##,0:1:16.40,76040,98951.50,200.50
%%,0:1:16.43,76043,1.00,-0.05,0.03,-0.00,12.75,18.19,-54.06,0.00,-0.12,0.00,-0.60,-1.07,9.62
!!,0:1:16.140,76140,23.04
@@,0:1:16.168,76168,0,0
##,0:1:16.990,76990,98947.25,200.56
%%,0:1:16.995,76995,1.00,-0.05,0.03,-0.00,12.75,17.87,-53.69,-0.06,0.00,-0.12,-0.60,-1.05,9.62
!!,0:1:17.96,77096,23.04
@@,0:1:17.123,77123,0,0
##,0:1:17.945,77945,98946.00,200.44
%%,0:1:17.949,77949,1.00,-0.05,0.03,-0.00,12.38,17.06,-53.25,-0.06,-0.06,-0.06,-0.59,-1.05,9.65
!!,0:1:18.54,78054,23.04
@@,0:1:18.81,78081,0,0
##,0:1:18.902,78902,98946.50,200.50
%%,0:1:18.906,78906,1.00,-0.05,0.03,-0.00,12.75,17.87,-52.50,-0.12,0.06,0.12,-0.61,-1.06,9.63
!!,0:1:19.5,79005,23.04
@@,0:1:19.32,79032,0,0
##,0:1:19.853,79853,98948.25,200.63
%%,0:1:19.857,79857,1.00,-0.05,0.03,-0.00,11.69,17.50,-52.50,-0.12,0.00,0.00,-0.59,-1.05,9.64
!!,0:1:19.956,79956,23.05
@@,0:1:19.985,79985,0,0
##,0:1:20.807,80807,98948.00,200.50
%%,0:1:20.812,80812,1.00,-0.05,0.03,-0.00,12.75,17.50,-54.06,0.19,0.12,-0.12,-0.61,-1.06,9.61
!!,0:1:20.911,80911,23.05
@@,0:1:20.939,80939,0,0
##,0:1:21.762,81762,98946.25,200.69
%%,0:1:21.767,81767,1.00,-0.05,0.03,-0.00,13.19,17.50,-54.06,0.00,0.00,-0.06,-0.62,-1.00,9.63
!!,0:1:21.865,81865,23.05
@@,0:1:21.893,81893,0,0
##,0:1:22.716,82716,98946.75,200.50
%%,0:1:22.720,82720,1.00,-0.05,0.03,-0.00,12.75,17.06,-53.25,0.00,-0.19,0.00,-0.60,-1.07,9.64
!!,0:1:22.820,82820,23.05
@@,0:1:22.847,82847,0,0
##,0:1:23.671,83671,98944.75,200.38
%%,0:1:23.675,83675,1.00,-0.05,0.03,-0.00,12.38,17.87,-54.38,0.12,0.00,0.00,-0.59,-1.07,9.62
!!,0:1:23.772,83772,23.05
@@,0:1:23.800,83800,0,0
##,0:1:24.623,84623,98946.50,200.56
%%,0:1:24.627,84627,1.00,-0.05,0.03,-0.00,12.38,17.06,-55.19,-0.12,0.12,-0.06,-0.62,-1.06,9.63
!!,0:1:24.728,84728,23.06
@@,0:1:24.756,84756,0,0
##,0:1:25.579,85579,98943.50,200.63
%%,0:1:25.584,85584,1.00,-0.05,0.03,-0.00,12.06,17.06,-54.06,0.00,-0.19,-0.06,-0.60,-1.02,9.64
!!,0:1:25.685,85685,23.06
@@,0:1:25.712,85712,0,0
##,0:1:26.536,86536,98945.75,200.63
%%,0:1:26.541,86541,1.00,-0.05,0.03,-0.00,12.38,17.50,-54.38,0.00,0.06,0.00,-0.59,-1.05,9.63
!!,0:1:26.637,86637,23.06
@@,0:1:26.665,86665,0,0
##,0:1:27.488,87488,98944.50,200.50
%%,0:1:27.493,87493,1.00,-0.05,0.03,-0.00,11.00,17.50,-53.25,0.00,0.25,0.00,-0.61,-1.03,9.61
!!,0:1:27.589,87589,23.06
@@,0:1:27.617,87617,0,0
##,0:1:28.440,88440,98947.75,200.81
%%,0:1:28.445,88445,1.00,-0.05,0.03,-0.00,12.75,17.06,-53.56,0.06,-0.06,0.06,-0.60,-1.05,9.61
!!,0:1:28.544,88544,23.06
@@,0:1:28.571,88571,0,0
##,0:1:29.395,89395,98945.25,200.88
%%,0:1:29.399,89399,1.00,-0.05,0.03,-0.00,12.06,17.06,-52.88,0.31,-0.06,0.12,-0.61,-1.06,9.63
!!,0:1:29.498,89498,23.07
@@,0:1:29.526,89526,0,0
##,0:1:30.349,90349,98942.75,200.81
%%,0:1:30.352,90352,1.00,-0.05,0.03,-0.00,12.06,17.87,-52.88,-0.06,0.12,-0.06,-0.62,-1.08,9.60
!!,0:1:30.455,90455,23.07
@@,0:1:30.482,90482,0,0
##,0:1:31.305,91305,98941.75,200.63
%%,0:1:31.311,91311,1.00,-0.05,0.03,-0.00,12.75,17.50,-53.25,-0.12,0.06,0.00,-0.61,-1.01,9.70
!!,0:1:31.409,91409,23.07
@@,0:1:31.437,91437,0,0
##,0:1:32.260,92260,98943.75,200.94
%%,0:1:32.265,92265,1.00,-0.05,0.03,-0.00,11.25,16.37,-53.69,0.06,0.06,0.00,-0.60,-1.07,9.60
!!,0:1:32.361,92361,23.07
@@,0:1:32.389,92389,0,0
##,0:1:33.65748,93212,98942.25,200.94
%%,0:1:33.65753,93217,1.00,-0.05,0.03,-0.00,12.06,17.06,-54.06,0.06,0.00,0.12,-0.60,-1.06,9.61
!!,0:1:33.65856,93320,23.07
@@,0:1:33.65885,93349,0,0
